D;hD;wD;cost;wiggleMargin;fitness;utility;maxHeight0;maxHeight1;maxHeight2;maxHeight3;maxHeight4;maxHeight5;maxHeight6;maxHeight7;maxHeight8;maxHeight9;maxHeight10;heightFitness;heightUtility;maxWidth0;maxWidth1;maxWidth2;maxWidth3;maxWidth4;maxWidth5;maxWidth6;maxWidth7;maxWidth8;maxWidth9;maxWidth10;widthFitness;widthUtility;maxSets0;maxSets1;maxSets2;maxSets3;maxSets4;maxSets5;maxSets6;maxSets7;maxSets8;maxSets9;maxSets10;setsFitness;setsUtility
4,1,0,6,3,1.248926967,0.2081544946,0.30068,0.03727,0.03905,0.03876,0.03905,0.03824,0.04012,0.04037,0.04024,0.33416,0.05206,0.495232,0.08253866667,0.30068,0,0.61556,0.07904,0.0046,0.00012,0,0,0,0,0,0.3751570337,0.06252617229,0.30068,0.58246,0.11686,0,0,0,0,0,0,0,0,0.3785379337,0.06308965562
5,1,0,7,3,1.567398282,0.2239140402,0.1516,0.03891,0.04383,0.04453,0.04534,0.0489,0.05093,0.05349,0.05519,0.38646,0.08082,0.609389,0.08705557143,0.1516,0,0.69053,0.14442,0.01293,0.00052,0,0,0,0,0,0.4732488435,0.06760697764,0.1516,0.56688,0.27089,0.01063,0,0,0,0,0,0,0,0.484760438,0.06925149115
6,1,0,8,3,1.823419139,0.2279273924,0.06065,0.03347,0.03676,0.04141,0.04707,0.05123,0.05678,0.06104,0.06846,0.42834,0.11479,0.699425,0.087428125,0.06065,0,0.68763,0.2238,0.02627,0.00163,0.00002,0,0,0,0,0.5493605249,0.06867006561,0.06065,0.4407,0.43785,0.0608,0,0,0,0,0,0,0,0.5746336141,0.07182920176
7,1,0,9,3,2.01474269,0.2238602989,0.01816,0.02132,0.02705,0.03448,0.04192,0.0505,0.05856,0.06845,0.07451,0.4552,0.14985,0.762093,0.084677,0.01816,0,0.62053,0.31208,0.04508,0.00385,0.0003,0,0,0,0,0.6075200046,0.06750222273,0.01816,0.27822,0.52641,0.17195,0.00526,0,0,0,0,0,0,0.6451296858,0.0716810762
8,1,0,10,3,2.165764904,0.2165764904,0.00362,0.0106,0.01819,0.02502,0.03518,0.04391,0.05335,0.06858,0.07999,0.47709,0.18447,0.80609,0.080609,0.00362,0,0.51276,0.40032,0.07421,0.00836,0.00071,0.00002,0,0,0,0.6584874888,0.06584874888,0.00362,0.14078,0.49449,0.32718,0.03393,0,0,0,0,0,0,0.7011874148,0.07011874148
9,1,0,11,3,2.293594513,0.2085085921,0.00035,0.0044,0.00919,0.01687,0.02488,0.03562,0.04903,0.06275,0.08184,0.4917,0.22337,0.839816,0.07634690909,0.00035,0,0.394,0.47901,0.10956,0.01553,0.0015,0.00005,0,0,0,0.7062051211,0.06420046556,0.00035,0.05601,0.37118,0.45697,0.11312,0.00237,0,0,0,0,0,0.7475733922,0.06796121747
0,2,0,4,3,1.912142991,0.4780357477,0,0,0,0,0,0,0,0,0,1,0,0.9,0.225,0,0,1,0,0,0,0,0,0,0,0,0.5,0.125,0,1,0,0,0,0,0,0,0,0,0,0.5121429909,0.1280357477
1,2,0,5,3,1.941297522,0.3882595044,0,0,0,0,0,0,0,0,0,1,0,0.9,0.18,0,0,0.90032,0.09968,0,0,0,0,0,0,0,0.529154531,0.1058309062,0,1,0,0,0,0,0,0,0,0,0,0.5121429909,0.1024285982
2,2,0,6,3,1.985798641,0.3309664401,0,0,0,0,0,0,0,0,0,0.99036,0.00964,0.900964,0.1501606667,0,0,0.81172,0.17856,0.00972,0,0,0,0,0,0,0.5570854521,0.09284757534,0,0.91054,0.08946,0,0,0,0,0,0,0,0,0.5277491886,0.08795819811
3,2,0,7,3,2.04665542,0.2923793457,0,0,0,0,0,0,0,0,0,0.97272,0.02728,0.902728,0.1289611429,0,0,0.72051,0.25096,0.02764,0.00089,0,0,0,0,0,0.5878093526,0.08397276466,0,0.74792,0.25208,0,0,0,0,0,0,0,0,0.5561180672,0.07944543818
4,2,0,8,3,2.120016007,0.2650020009,0,0,0,0,0,0,0,0,0,0.94752,0.05248,0.905248,0.113156,0,0,0.62268,0.32362,0.05017,0.00346,0.00007,0,0,0,0,0.6220801915,0.07776002394,0,0.55147,0.42723,0.0213,0,0,0,0,0,0,0,0.5926878154,0.07408597693
5,2,0,9,3,2.198363166,0.244262574,0,0,0,0,0,0,0,0,0,0.91885,0.08115,0.908115,0.1009016667,0,0,0.53012,0.38456,0.07678,0.00812,0.00041,0.00001,0,0,0,0.6565675718,0.07295195242,0,0.36123,0.54516,0.09361,0,0,0,0,0,0,0,0.6336805946,0.07040895495
6,2,0,10,3,2.281422831,0.2281422831,0,0,0,0,0,0,0,0,0,0.88604,0.11396,0.911396,0.0911396,0,0,0.43281,0.44502,0.10591,0.01508,0.00111,0.00007,0,0,0,0.6940252555,0.06940252555,0,0.20668,0.56298,0.22268,0.00766,0,0,0,0,0,0,0.6760015758,0.06760015758
7,2,0,11,3,2.365842377,0.2150765797,0,0,0,0,0,0,0,0,0,0.84872,0.15128,0.915128,0.08319345455,0,0,0.33624,0.49072,0.14547,0.02461,0.00275,0.00019,0.00002,0,0,0.7348987465,0.06680897696,0,0.10359,0.48854,0.36619,0.04168,0,0,0,0,0,0,0.7158156306,0.06507414823
8,2,0,12,3,2.448019123,0.2040015936,0,0,0,0,0,0,0,0,0,0.81287,0.18713,0.918713,0.07655941667,0,0,0.24499,0.52363,0.18875,0.03751,0.00478,0.00033,0.00001,0,0,0.7764159925,0.06470133271,0,0.0471,0.35538,0.47229,0.12199,0.00324,0,0,0,0,0,0.7528901302,0.06274084419
0,3,0,6,3,2.204624241,0.3674373735,0,0,0,0,0,0,0,0,0,1,0,0.9,0.15,0,0,0,1,0,0,0,0,0,0,0,0.7924812504,0.1320802084,0,1,0,0,0,0,0,0,0,0,0,0.5121429909,0.08535716515
1,3,0,7,3,2.225127094,0.3178752991,0,0,0,0,0,0,0,0,0,1,0,0.9,0.1285714286,0,0,0,0.9012,0.0988,0,0,0,0,0,0,0.8129841028,0.1161405861,0,1,0,0,0,0,0,0,0,0,0,0.5121429909,0.07316328441
2,3,0,8,3,2.262285387,0.2827856734,0,0,0,0,0,0,0,0,0,0.98959,0.01041,0.901041,0.112630125,0,0,0,0.81075,0.17942,0.00983,0,0,0,0,0,0.8333364503,0.1041670563,0,0.90963,0.09037,0,0,0,0,0,0,0,0,0.5279079371,0.06598849214
3,3,0,9,3,2.312199009,0.256911001,0,0,0,0,0,0,0,0,0,0.97165,0.02835,0.902835,0.100315,0,0,0,0.72901,0.24281,0.02725,0.00093,0,0,0,0,0.8533750342,0.09481944824,0,0.74866,0.25134,0,0,0,0,0,0,0,0,0.555988975,0.06177655278
4,3,0,10,3,2.37041852,0.237041852,0,0,0,0,0,0,0,0,0,0.94779,0.05221,0.905221,0.0905221,0,0,0,0.65774,0.29034,0.0482,0.00364,0.00008,0,0,0,0.8723620106,0.08723620106,0,0.55071,0.42785,0.02144,0,0,0,0,0,0,0,0.5928355091,0.05928355091
5,3,0,11,3,2.434262312,0.2212965738,0,0,0,0,0,0,0,0,0,0.91934,0.08066,0.908066,0.08255145455,0,0,0,0.58654,0.33151,0.0734,0.00812,0.00043,0,0,0,0.8926452427,0.08114956752,0,0.36222,0.54377,0.09401,0,0,0,0,0,0,0,0.6335510688,0.05759555171
6,3,0,12,3,2.499146414,0.2082622012,0,0,0,0,0,0,0,0,0,0.88596,0.11404,0.911404,0.07595033333,0,0,0,0.52383,0.36156,0.09896,0.0144,0.00117,0.00008,0,0,0.9119484881,0.07599570735,0,0.20722,0.56352,0.22156,0.0077,0,0,0,0,0,0,0.675793926,0.0563161605
7,3,0,13,3,2.562804112,0.1971387778,0,0,0,0,0,0,0,0,0,0.84926,0.15074,0.915074,0.07039030769,0,0,0,0.4631,0.38505,0.1258,0.02327,0.00259,0.00017,0.00002,0,0.9320956068,0.07169966206,0,0.10541,0.48619,0.36571,0.04269,0,0,0,0,0,0,0.715634505,0.05504880808
0,4,0,8,3,2.412142991,0.3015178739,0,0,0,0,0,0,0,0,0,1,0,0.9,0.1125,0,0,0,0,1,0,0,0,0,0,0,1,0.125,0,1,0,0,0,0,0,0,0,0,0,0.5121429909,0.06401787386
1,4,0,9,3,2.427968976,0.2697743307,0,0,0,0,0,0,0,0,0,1,0,0.9,0.1,0,0,0,0,0.90168,0.09832,0,0,0,0,0,1.015825985,0.1128695539,0,1,0,0,0,0,0,0,0,0,0,0.5121429909,0.05690477677
2,4,0,10,3,2.460648994,0.2460648994,0,0,0,0,0,0,0,0,0,0.98958,0.01042,0.901042,0.0901042,0,0,0,0,0.81074,0.17979,0.00947,0,0,0,0,1.031709524,0.1031709524,0,0.90969,0.09031,0,0,0,0,0,0,0,0,0.5278974702,0.05278974702
3,4,0,11,3,2.506749529,0.2278863208,0,0,0,0,0,0,0,0,0,0.9718,0.0282,0.90282,0.08207454545,0,0,0,0,0.72658,0.24501,0.02733,0.00108,0,0,0,1.047867285,0.09526066232,0,0.74824,0.25176,0,0,0,0,0,0,0,0,0.5560622436,0.05055111305
4,4,0,12,3,2.560565095,0.2133804246,0,0,0,0,0,0,0,0,0,0.9476,0.0524,0.90524,0.07543666667,0,0,0,0,0.65756,0.29021,0.04837,0.00372,0.00014,0,0,1.062432374,0.0885360312,0,0.55071,0.42732,0.02197,0,0,0,0,0,0,0,0.5928927208,0.04940772674
5,4,0,13,3,2.61951327,0.2015010208,0,0,0,0,0,0,0,0,0,0.91928,0.08072,0.908072,0.06985169231,0,0,0,0,0.59189,0.3266,0.07322,0.00782,0.00047,0,0,1.077378093,0.08287523791,0,0.3596,0.54588,0.09452,0,0,0,0,0,0,0,0.6340631777,0.04877409059
6,4,0,14,3,2.67926081,0.1913757721,0,0,0,0,0,0,0,0,0,0.88458,0.11542,0.911542,0.06511014286,0,0,0,0,0.53202,0.35449,0.09757,0.01472,0.00116,0.00004,0,1.092143072,0.07801021939,0,0.20794,0.56336,0.22141,0.00729,0,0,0,0,0,0,0.6755757386,0.0482554099
0,5,0,10,3,2.573107038,0.2573107038,0,0,0,0,0,0,0,0,0,1,0,0.9,0.09,0,0,0,0,0,1,0,0,0,0,0,1.160964047,0.1160964047,0,1,0,0,0,0,0,0,0,0,0,0.5121429909,0.05121429909
1,5,0,11,3,2.586110144,0.2351009222,0,0,0,0,0,0,0,0,0,1,0,0.9,0.08181818182,0,0,0,0,0,0.90113,0.09887,0,0,0,0,1.173967153,0.1067242867,0,1,0,0,0,0,0,0,0,0,0,0.5121429909,0.04655845372
2,5,0,12,3,2.615908706,0.2179923922,0,0,0,0,0,0,0,0,0,0.98946,0.01054,0.901054,0.07508783333,0,0,0,0,0,0.81041,0.17955,0.01004,0,0,0,1.187014804,0.09891790032,0,0.91002,0.08998,0,0,0,0,0,0,0,0,0.5278399021,0.04398665851
3,5,0,13,3,2.658724175,0.2045172442,0,0,0,0,0,0,0,0,0,0.97214,0.02786,0.902786,0.06944507692,0,0,0,0,0,0.72909,0.24338,0.0265,0.00103,0,0,1.199753817,0.09228875514,0,0.74754,0.25246,0,0,0,0,0,0,0,0,0.5561843578,0.04278341214
4,5,0,14,3,2.711117079,0.1936512199,0,0,0,0,0,0,0,0,0,0.9471,0.0529,0.90529,0.06466357143,0,0,0,0,0,0.65644,0.29062,0.0493,0.00356,0.00008,0,1.212392236,0.08659944544,0,0.54759,0.43046,0.02195,0,0,0,0,0,0,0,0.5934348424,0.04238820303
5,5,0,15,3,2.766623555,0.1844415704,0,0,0,0,0,0,0,0,0,0.91829,0.08171,0.908171,0.06054473333,0,0,0,0,0,0.59101,0.32837,0.07245,0.00771,0.00045,0.00001,1.224544705,0.08163631365,0,0.36028,0.54554,0.09418,0,0,0,0,0,0,0,0.6339078506,0.04226052337
0,6,0,12,3,2.704624241,0.2253853534,0,0,0,0,0,0,0,0,0,1,0,0.9,0.075,0,0,0,0,0,0,1,0,0,0,0,1.29248125,0.1077067709,0,1,0,0,0,0,0,0,0,0,0,0.5121429909,0.04267858257
1,6,0,13,3,2.715713839,0.2089010646,0,0,0,0,0,0,0,0,0,1,0,0.9,0.06923076923,0,0,0,0,0,0,0.90027,0.09973,0,0,0,1.303570848,0.1002746807,0,1,0,0,0,0,0,0,0,0,0,0.5121429909,0.03939561468
2,6,0,14,3,2.74307471,0.1959339078,0,0,0,0,0,0,0,0,0,0.99038,0.00962,0.900962,0.06435442857,0,0,0,0,0,0,0.811,0.17912,0.00988,0,0,1.314449001,0.09388921435,0,0.91103,0.08897,0,0,0,0,0,0,0,0,0.5276637087,0.03769026491
3,6,0,15,3,2.784115342,0.1856076894,0,0,0,0,0,0,0,0,0,0.97234,0.02766,0.902766,0.0601844,0,0,0,0,0,0,0.72631,0.2445,0.02826,0.00093,0,1.325805211,0.08838701409,0,0.75121,0.24879,0,0,0,0,0,0,0,0,0.5555441304,0.03703627536
4,6,0,16,3,2.834382827,0.1771489267,0,0,0,0,0,0,0,0,0,0.94657,0.05343,0.905343,0.0565839375,0,0,0,0,0,0,0.65596,0.29013,0.05019,0.00358,0.00014,1.336256643,0.08351604022,0,0.55088,0.42789,0.02123,0,0,0,0,0,0,0,0.592783184,0.037048949
0,7,0,14,3,2.815820452,0.2011300323,0,0,0,0,0,0,0,0,0,1,0,0.9,0.06428571429,0,0,0,0,0,0,0,1,0,0,0,1.403677461,0.1002626758,0,1,0,0,0,0,0,0,0,0,0,0.5121429909,0.03658164221
1,7,0,15,3,2.825409361,0.188360624,0,0,0,0,0,0,0,0,0,1,0,0.9,0.06,0,0,0,0,0,0,0,0.90045,0.09955,0,0,1.41326637,0.09421775799,0,1,0,0,0,0,0,0,0,0,0,0.5121429909,0.03414286606
2,7,0,16,3,2.851502386,0.1782188991,0,0,0,0,0,0,0,0,0,0.99035,0.00965,0.900965,0.0563103125,0,0,0,0,0,0,0,0.81128,0.17922,0.0095,0,1.422662594,0.08891641215,0,0.90982,0.09018,0,0,0,0,0,0,0,0,0.5278747918,0.03299217449
3,7,0,17,3,2.891533344,0.1700901967,0,0,0,0,0,0,0,0,0,0.9721,0.0279,0.90279,0.05310529412,0,0,0,0,0,0,0,0.72763,0.24374,0.02754,0.00109,1.432428149,0.08426047936,0,0.74679,0.25321,0,0,0,0,0,0,0,0,0.5563151945,0.0327244232
0,8,0,16,3,2.912142991,0.1820089369,0,0,0,0,0,0,0,0,0,1,0,0.9,0.05625,0,0,0,0,0,0,0,0,1,0,0,1.5,0.09375,0,1,0,0,0,0,0,0,0,0,0,0.5121429909,0.03200893693
1,8,0,17,3,2.920671527,0.1718042075,0,0,0,0,0,0,0,0,0,1,0,0.9,0.05294117647,0,0,0,0,0,0,0,0,0.89962,0.10038,0,1.508528536,0.0887369727,0,1,0,0,0,0,0,0,0,0,0,0.5121429909,0.03012605829
2,8,0,18,3,2.945721978,0.163651221,0,0,0,0,0,0,0,0,0,0.98962,0.01038,0.901038,0.05005766667,0,0,0,0,0,0,0,0,0.80969,0.18065,0.00966,1.516903388,0.08427241047,0,0.91036,0.08964,0,0,0,0,0,0,0,0,0.5277805894,0.02932114386
0,9,0,18,3,2.997105492,0.1665058606,0,0,0,0,0,0,0,0,0,1,0,0.9,0.05,0,0,0,0,0,0,0,0,0,1,0,1.584962501,0.08805347226,0,1,0,0,0,0,0,0,0,0,0,0.5121429909,0.02845238838
1,9,0,19,3,3.004680566,0.1581410824,0,0,0,0,0,0,0,0,0,1,0,0.9,0.04736842105,0,0,0,0,0,0,0,0,0,0.90033,0.09967,1.592537575,0.0838177671,0,1,0,0,0,0,0,0,0,0,0,0.5121429909,0.02695489426
0,10,0,20,3,3.073107038,0.1536553519,0,0,0,0,0,0,0,0,0,1,0,0.9,0.045,0,0,0,0,0,0,0,0,0,0,1,1.660964047,0.08304820237,0,1,0,0,0,0,0,0,0,0,0,0.5121429909,0.02560714954
1,0,1,5,3,0.9036357488,0.1807271498,0.42158,0.04018,0.04968,0.05913,0.06944,0.07087,0.06959,0.07017,0.05985,0.04975,0.03976,0.318192,0.0636384,0.42158,0,0.57842,0,0,0,0,0,0,0,0,0.28921,0.057842,0.42158,0.57842,0,0,0,0,0,0,0,0,0,0.2962337488,0.05924674976
2,0,1,6,3,1.381192484,0.2301987473,0.14901,0.04652,0.0595,0.07591,0.09422,0.09751,0.0994,0.10568,0.09978,0.09045,0.08202,0.502633,0.08377216667,0.14901,0,0.79206,0.05893,0,0,0,0,0,0,0,0.4427309201,0.07378848668,0.14901,0.85099,0,0,0,0,0,0,0,0,0,0.4358285638,0.07263809397
3,0,1,7,3,1.661399333,0.2373427619,0.04245,0.03197,0.04834,0.06918,0.09428,0.10034,0.11081,0.12416,0.1264,0.12653,0.12554,0.615436,0.08791942857,0.04245,0,0.79196,0.15982,0.00577,0,0,0,0,0,0,0.5284043534,0.0754863362,0.04245,0.80188,0.15567,0,0,0,0,0,0,0,0,0.5175589797,0.0739369971
4,0,1,8,3,1.854665423,0.2318331779,0.01053,0.0166,0.03081,0.05296,0.08508,0.09479,0.10993,0.12854,0.14439,0.15748,0.16889,0.687207,0.085900875,0.01053,0,0.68095,0.28683,0.02115,0.00054,0,0,0,0,0,0.5895593176,0.0736949147,0.01053,0.58162,0.40785,0,0,0,0,0,0,0,0,0.5778991052,0.07223738815
5,0,1,9,3,2.019291016,0.2243656684,0.00162,0.00687,0.01773,0.03572,0.06911,0.08545,0.10074,0.12957,0.15421,0.18557,0.21341,0.740252,0.08225022222,0.00162,0,0.53017,0.41648,0.04907,0.00263,0.00003,0,0,0,0,0.647299701,0.071922189,0.00162,0.34615,0.59067,0.06156,0,0,0,0,0,0,0,0.6317393149,0.07019325721
6,0,1,10,3,2.162800569,0.2162800569,0.0001,0.00211,0.00864,0.02289,0.0539,0.07196,0.094,0.12521,0.1612,0.2033,0.25669,0.779013,0.0779013,0.0001,0,0.38122,0.52273,0.08824,0.00735,0.00035,0.00001,0,0,0,0.702103215,0.0702103215,0.0001,0.16647,0.60923,0.2242,0,0,0,0,0,0,0,0.6816843542,0.06816843542
7,0,1,11,3,2.292452125,0.2084047387,0,0.00055,0.00377,0.01438,0.0384,0.05896,0.08448,0.11912,0.16352,0.21966,0.29716,0.809705,0.07360954545,0,0,0.24804,0.59131,0.14395,0.01551,0.00112,0.00007,0,0,0,0.7561244769,0.06873858881,0,0.06537,0.48065,0.42299,0.03099,0,0,0,0,0,0,0.7266226482,0.06605660438
8,0,1,12,3,2.405952135,0.2004960113,0,0.00021,0.00157,0.00766,0.02663,0.04747,0.07292,0.10957,0.16134,0.23207,0.34056,0.835966,0.06966383333,0,0,0.15098,0.6125,0.20536,0.02848,0.00259,0.00008,0.00001,0,0,0.8027838426,0.06689865355,0,0.01905,0.30349,0.53961,0.13785,0,0,0,0,0,0,0.7672022926,0.06393352439
9,0,1,13,3,2.506587343,0.192814411,0,0.00002,0.0005,0.00413,0.01883,0.0362,0.06108,0.09895,0.15645,0.2426,0.38124,0.857626,0.06597123077,0,0,0.08109,0.59372,0.2742,0.04566,0.00503,0.0003,0,0,0,0.8451888703,0.06501452848,0,0.00369,0.15044,0.52056,0.30876,0.01655,0,0,0,0,0,0.8037724726,0.06182865174
0,1,1,6,3,0.9552683954,0.1592113992,0.50042,0,0,0,0,0,0,0,0,0.49958,0,0.449622,0.074937,0.50042,0,0.49958,0,0,0,0,0,0,0,0,0.24979,0.04163166667,0.50042,0.49958,0,0,0,0,0,0,0,0,0,0.2558563954,0.04264273257
1,1,1,7,3,1.473984778,0.210569254,0.15932,0.04028,0.05027,0.05016,0.04992,0.0395,0.02979,0.02014,0.01015,0.51002,0.04045,0.608408,0.08691542857,0.15932,0,0.79046,0.05022,0,0,0,0,0,0,0,0.4350284084,0.06214691548,0.15932,0.84068,0,0,0,0,0,0,0,0,0,0.4305483696,0.06150690994
2,1,1,8,3,1.742193261,0.2177741577,0.04249,0.03234,0.04412,0.05569,0.0653,0.05701,0.04737,0.03558,0.02154,0.51695,0.08161,0.700815,0.087601875,0.04249,0,0.80443,0.14819,0.00489,0,0,0,0,0,0,0.5245427965,0.06556784956,0.04249,0.80587,0.15164,0,0,0,0,0,0,0,0,0.516835465,0.06460443312
3,1,1,9,3,1.924376583,0.2138196204,0.0092,0.01709,0.02873,0.04354,0.06255,0.05983,0.05411,0.0461,0.03144,0.52398,0.12343,0.760352,0.08448355556,0.0092,0,0.6955,0.27569,0.01905,0.00056,0,0,0,0,0,0.5859292958,0.06510325509,0.0092,0.58573,0.40507,0,0,0,0,0,0,0,0,0.5780952875,0.06423280972
4,1,1,10,3,2.077654225,0.2077654225,0.00138,0.00666,0.01601,0.02945,0.05043,0.05472,0.05694,0.05024,0.04019,0.52306,0.17092,0.803393,0.0803393,0.00138,0,0.54502,0.40632,0.04507,0.00215,0.00006,0,0,0,0,0.6421546032,0.06421546032,0.00138,0.34502,0.59199,0.06161,0,0,0,0,0,0,0,0.6321066215,0.06321066215
5,1,1,11,3,2.213627115,0.2012388286,0.00008,0.00221,0.00738,0.01945,0.03911,0.04576,0.05195,0.05369,0.04507,0.52086,0.21444,0.834079,0.07582536364,0.00008,0,0.39219,0.51485,0.08569,0.007,0.00019,0,0,0,0,0.6981662915,0.06346966287,0.00008,0.16957,0.60407,0.22628,0,0,0,0,0,0,0,0.6813818235,0.06194380214
6,1,1,12,3,2.336308995,0.1946924162,0,0.00056,0.00314,0.01083,0.02845,0.03762,0.04534,0.05165,0.05049,0.51845,0.25347,0.857949,0.07149575,0,0,0.2553,0.59231,0.13659,0.01473,0.00102,0.00004,0.00001,0,0,0.7521250478,0.06267708732,0,0.06592,0.48228,0.42153,0.03027,0,0,0,0,0,0,0.7262349469,0.06051957891
7,1,1,13,3,2.445153107,0.1880887005,0,0.00014,0.00123,0.00561,0.019,0.02965,0.03997,0.04777,0.05294,0.50296,0.30073,0.877535,0.06750269231,0,0,0.15266,0.61828,0.19932,0.02719,0.00241,0.00012,0.00002,0,0,0.800505241,0.06157732623,0,0.01943,0.30156,0.54359,0.13542,0,0,0,0,0,0,0.7671128658,0.05900868198
8,1,1,14,3,2.538829546,0.1813449676,0,0.00004,0.00055,0.00316,0.01183,0.02113,0.03273,0.04547,0.05252,0.49327,0.3393,0.893085,0.06379178571,0,0,0.08252,0.60195,0.26742,0.04338,0.00436,0.00035,0.00002,0,0,0.8422332144,0.06015951531,0,0.00411,0.15101,0.52047,0.30803,0.01638,0,0,0,0,0,0.8035113315,0.05739366654
0,2,1,8,3,2.059012451,0.2573765563,0,0,0,0,0,0,0,0,0,1,0,0.9,0.1125,0,0,0.49785,0.50215,0,0,0,0,0,0,0,0.6468694599,0.08085868248,0,1,0,0,0,0,0,0,0,0,0,0.5121429909,0.06401787386
